player_id,name,position_group_raw,age_at_valuation,current_club_id,minutes_last_season,goals_per_90_ls,assists_per_90_ls,cards_per_90_ls,target_market_value,predicted_value,undervalued_pct,current_club_domestic_competition_id,current_club_name,league_tier,league_tier_label,league_tier_short,contract_expiry_date,contract_months_remaining,contract_status,contract_status_label,contract_badge,form_trend,form_trend_goals,form_trend_assists,form_trend_minutes,form_mins_a,form_mins_b,undervalued_pct_formatted
618083,Sem Scheperman,Midfielder,23.44147843942505,1304,2112.0,0.0852272727272727,0.0852272727272727,0.3835227272727272,700000,4257303.5,5.081862142857143,NL1,Heracles Almelo,2,Tier 2 — Strong,Strong,2029-06-30 00:00:00,42.90407358738502,Long,Long (>36 months),🔒 Long,Declining,-0.1151631477927063,0.106352852333155,0.3512476007677543,549.0,1563.0,508.2%
536480,Lucas Bernadou,Midfielder,22.74332648870637,60949,1984.0,0.0907258064516129,0.1814516129032258,0.1360887096774193,750000,4534811.5,5.046415333333333,GR1,Volou Neos Podosferikos Syllogos,3,Tier 3 — Competitive,Competitive,,,Unknown,Unknown,❓ Unknown,Stable,0.0010975297450885,-0.1792631916977972,0.9879759519038076,986.0,998.0,504.6%
891835,Nick Verschuren,Defender,21.155373032169745,724,2445.0,0.0,0.0368098159509202,0.1104294478527607,900000,5430959.5,5.034399444444444,NL1,Football Club Volendam,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,3.6465177398160313,Expiring,Expiring (<12 months),⏰ Expiring,Insufficient Data,,,,2354.0,91.0,503.4%
898807,Konstantinos Kostoulas,Defender,21.07049965776865,653,1622.0,0.0,0.0554870530209617,0.2219482120838471,500000,2996347.0,4.992694,GR1,Omilos Filathlon Irakliou FC,3,Tier 3 — Competitive,Competitive,2028-06-30 00:00:00,27.825229960578184,Medium,Medium (24–36 months),📋 Medium,Insufficient Data,,,,1432.0,190.0,499.3%
726697,Cristian Devenish,Defender,24.8952772073922,110302,2790.0,0.0,0.032258064516129,0.1290322580645161,800000,4767445.0,4.95930625,PO1,AVS Futebol SAD,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,30.387647831800265,Medium,Medium (24–36 months),📋 Medium,Declining,0.0,-0.054054054054054,0.6756756756756757,1125.0,1665.0,495.9%
936008,Oleksandr Saputin,Goalkeeper,22.09719370294319,10690,2520.0,0.0,0.0,0.0357142857142857,700000,4159000.5,4.941429285714285,UKR1,FC Zorya Lugansk,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,30.387647831800265,Medium,Medium (24–36 months),📋 Medium,Stable,0.0,0.0,1.0,1260.0,1260.0,494.1%
708067,Rune Paeshuyse,Defender,22.187542778918548,1245,2277.0,0.0,0.0,0.1976284584980237,600000,3517426.0,4.862376666666667,BE1,KAS Eupen,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,48.85019710906702,Long,Long (>36 months),🔒 Long,Declining,0.0,0.0,0.58125,837.0,1440.0,486.2%
470606,Leighton Clarkson,Midfielder,22.611909650924023,370,2718.0,0.0662251655629139,0.1324503311258278,0.0662251655629139,1000000,5784706.0,4.784706,SC1,Aberdeen Football Club,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,49.01445466491458,Long,Long (>36 months),🔒 Long,Rising,0.1049562682215743,0.0677035947550933,1.7098703888334994,1715.0,1003.0,478.5%
875447,Ítalo,Defender,22.29158110882957,11127,2351.0,0.0,0.0765631646108039,0.1914079115270097,800000,4604815.0,4.75601875,RU1,Ural Yekaterinburg,2,Tier 2 — Strong,Strong,2027-06-30 00:00:00,36.826544021024965,Long,Long (>36 months),🔒 Long,Stable,0.0,0.1505016722408027,1.0354978354978357,1196.0,1155.0,475.6%
474838,Brian Plat,Defender,24.1533196440794,41274,2006.0,0.0,0.0,0.0897308075772681,500000,2874318.2,4.7486365,BE1,Beerschot VA,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,24.967148488830485,Medium,Medium (24–36 months),📋 Medium,Rising,0.0,0.0,1.9199417758369723,1319.0,687.0,474.9%
